"","X.1","X","No","CollarID","AnimalID","UTC_Date","UTC_Time","LMT_Date","LMT_Time","Origin","SCTS_Date","SCTS_Time","Latitude....","Longitude....","Height..m.","DOP","FixType","X3D_Error..m.","Sats","Mort..Status","Activity","Main..V.","Beacon..V.","Temp...C.","Capture_Pasture","Time","TimeStamp"
"304",25708,25708,4659,31868,"H4","7/15/18","3:00:36","7/14/18","19:00:36","I","7/15/18","14:03:25",38.99808,-123.0955,223,9.2,"val. GPS-3D",0,0,1,0,3.6,3.68,32,"Foster Bio","2018-07-14 19:0:36",2018-07-14 19:00:36
"305",25709,25709,4660,31868,"H4","7/15/18","2:00:34","7/14/18","18:00:34","I","7/15/18","14:03:39",38.99816,-123.09552,250,2.4,"val. GPS-3D",0,0,1,0,3.6,3.68,34,"Foster Bio","2018-07-14 18:0:34",2018-07-14 18:00:34
"306",25710,25710,4661,31868,"H4","7/15/18","1:00:37","7/14/18","17:00:37","I","7/15/18","14:03:39",38.99795,-123.09561,228,3.4,"val. GPS-3D",0,0,1,0,3.6,3.68,35,"Foster Bio","2018-07-14 17:0:37",2018-07-14 17:00:37
"307",25711,25711,4662,31868,"H4","7/15/18","0:00:23","7/14/18","16:00:23","I","7/15/18","14:03:39",38.99679,-123.09564,234,2,"val. GPS-3D",0,0,1,0,3.6,3.68,37,"Foster Bio","2018-07-14 16:0:23",2018-07-14 16:00:23
"308",25712,25712,4663,31868,"H4","7/14/18","23:00:11","7/14/18","15:00:11","I","7/15/18","14:03:39",38.99573,-123.0959,188,3,"val. GPS-3D",0,0,1,0,3.68,3.68,38,"Foster Bio","2018-07-14 15:0:11",2018-07-14 15:00:11
"309",25713,25713,4664,31868,"H4","7/14/18","22:00:38","7/14/18","14:00:38","I","7/15/18","14:03:39",38.9957,-123.09676,193,1.8,"val. GPS-3D",0,0,1,0,3.6,3.68,39,"Foster Bio","2018-07-14 14:0:38",2018-07-14 14:00:38
"310",25714,25714,4665,31868,"H4","7/14/18","14:00:13","7/14/18","6:00:13","I","7/14/18","14:04:02",38.99579,-123.09554,213,3.8,"val. GPS-3D",0,0,1,0,3.6,3.68,24,"Foster Bio","2018-07-14 6:0:13",2018-07-14 06:00:13
"311",25715,25715,4666,31868,"H4","7/14/18","13:00:20","7/14/18","5:00:20","I","7/14/18","14:04:02",38.99577,-123.09544,241,2.4,"val. GPS-3D",0,0,1,0,3.6,3.68,23,"Foster Bio","2018-07-14 5:0:20",2018-07-14 05:00:20
"312",25716,25716,4667,31868,"H4","7/14/18","12:00:38","7/14/18","4:00:38","I","7/14/18","14:04:02",38.99629,-123.09547,226,2.4,"val. GPS-3D",0,0,1,0,3.6,3.68,23,"Foster Bio","2018-07-14 4:0:38",2018-07-14 04:00:38
"313",25717,25717,4668,31868,"H4","7/14/18","11:01:56","7/14/18","3:01:56","I","7/14/18","14:04:02",38.99707,-123.09455,228,3.2,"val. GPS-3D",0,0,1,0,3.6,3.68,23,"Foster Bio","2018-07-14 3:1:56",2018-07-14 03:01:56
"314",25718,25718,4669,31868,"H4","7/14/18","10:00:39","7/14/18","2:00:39","I","7/14/18","14:04:02",38.99702,-123.0943,215,4.8,"val. GPS-3D",0,0,1,0,3.6,3.68,24,"Foster Bio","2018-07-14 2:0:39",2018-07-14 02:00:39
"315",25719,25719,4670,31868,"H4","7/14/18","9:00:40","7/14/18","1:00:40","I","7/14/18","14:04:02",38.99695,-123.09404,248,5,"val. GPS-3D",0,0,1,0,3.6,3.68,25,"Foster Bio","2018-07-14 1:0:40",2018-07-14 01:00:40
"316",25720,25720,4671,31868,"H4","7/14/18","8:00:10","7/14/18","0:00:10","I","7/14/18","14:04:02",38.99637,-123.09386,254,2.2,"val. GPS-3D",0,0,1,0,3.6,3.68,25,"Foster Bio","2018-07-14 0:0:10",2018-07-14 00:00:10
"317",25721,25721,4672,31868,"H4","7/14/18","7:00:38","7/13/18","23:00:38","I","7/14/18","14:04:02",38.996,-123.09409,244,2.2,"val. GPS-3D",0,0,1,0,3.6,3.68,28,"Foster Bio","2018-07-13 23:0:38",2018-07-13 23:00:38
"318",25722,25722,4673,31868,"H4","7/14/18","6:00:13","7/13/18","22:00:13","I","7/14/18","14:04:02",38.99598,-123.09411,234,4,"val. GPS-3D",0,0,1,0,3.68,3.68,27,"Foster Bio","2018-07-13 22:0:13",2018-07-13 22:00:13
"319",25723,25723,4674,31868,"H4","7/14/18","5:00:56","7/13/18","21:00:56","I","7/14/18","14:04:02",38.99601,-123.09414,236,3.4,"val. GPS-3D",0,0,1,0,3.6,3.68,28,"Foster Bio","2018-07-13 21:0:56",2018-07-13 21:00:56
"320",25724,25724,4675,31868,"H4","7/14/18","4:01:02","7/13/18","20:01:02","I","7/14/18","14:04:02",38.99632,-123.09528,229,2.4,"val. GPS-3D",0,0,1,0,3.6,3.68,29,"Foster Bio","2018-07-13 20:1:2",2018-07-13 20:01:02
"321",25725,25725,4676,31868,"H4","7/14/18","3:00:13","7/13/18","19:00:13","I","7/14/18","14:04:02",38.99609,-123.09518,254,3,"val. GPS-3D",0,0,1,0,3.68,3.68,32,"Foster Bio","2018-07-13 19:0:13",2018-07-13 19:00:13
"322",25726,25726,4677,31868,"H4","7/14/18","2:00:11","7/13/18","18:00:11","I","7/14/18","2:03:39",38.99555,-123.09535,227,2,"val. GPS-3D",0,0,1,0,3.6,3.68,33,"Foster Bio","2018-07-13 18:0:11",2018-07-13 18:00:11
"323",25727,25727,4678,31868,"H4","7/14/18","1:00:40","7/13/18","17:00:40","I","7/14/18","2:03:39",38.99522,-123.09553,201,2.2,"val. GPS-3D",0,0,1,0,3.6,3.68,34,"Foster Bio","2018-07-13 17:0:40",2018-07-13 17:00:40
"324",25728,25728,4679,31868,"H4","7/14/18","0:00:33","7/13/18","16:00:33","I","7/14/18","2:03:39",38.99518,-123.09545,229,2.6,"val. GPS-3D",0,0,1,0,3.6,3.68,33,"Foster Bio","2018-07-13 16:0:33",2018-07-13 16:00:33
"325",25729,25729,4680,31868,"H4","7/13/18","23:00:38","7/13/18","15:00:38","I","7/14/18","2:03:39",38.99562,-123.09679,191,3.4,"val. GPS-3D",0,0,1,0,3.6,3.68,33,"Foster Bio","2018-07-13 15:0:38",2018-07-13 15:00:38
"326",25730,25730,4681,31868,"H4","7/13/18","22:00:56","7/13/18","14:00:56","I","7/14/18","2:03:39",38.99616,-123.09664,203,2.8,"val. GPS-3D",0,0,1,0,3.6,3.68,34,"Foster Bio","2018-07-13 14:0:56",2018-07-13 14:00:56
"327",25731,25731,4682,31868,"H4","7/13/18","21:00:51","7/13/18","13:00:51","I","7/14/18","2:03:39",38.996,-123.09695,187,4,"val. GPS-3D",0,0,1,0,3.6,3.68,34,"Foster Bio","2018-07-13 13:0:51",2018-07-13 13:00:51
"328",25732,25732,4683,31868,"H4","7/13/18","20:00:13","7/13/18","12:00:13","I","7/14/18","2:03:39",38.99572,-123.0968,188,5.4,"val. GPS-3D",0,0,1,0,3.68,3.68,32,"Foster Bio","2018-07-13 12:0:13",2018-07-13 12:00:13
"329",25733,25733,4684,31868,"H4","7/13/18","19:00:19","7/13/18","11:00:19","I","7/14/18","2:03:39",38.99565,-123.09681,213,6.4,"val. GPS-3D",0,0,1,0,3.6,3.68,29,"Foster Bio","2018-07-13 11:0:19",2018-07-13 11:00:19
"330",25734,25734,4685,31868,"H4","7/13/18","18:01:02","7/13/18","10:01:02","I","7/14/18","2:03:39",38.99786,-123.09681,209,4,"val. GPS-3D",0,0,1,0,3.6,3.68,25,"Foster Bio","2018-07-13 10:1:2",2018-07-13 10:01:02
"331",25735,25735,4686,31868,"H4","7/13/18","17:00:38","7/13/18","9:00:38","I","7/14/18","2:03:39",38.9981,-123.09657,226,2.2,"val. GPS-3D",0,0,1,0,3.6,3.68,25,"Foster Bio","2018-07-13 9:0:38",2018-07-13 09:00:38
"332",25736,25736,4687,31868,"H4","7/13/18","16:00:10","7/13/18","8:00:10","I","7/14/18","2:03:39",38.99847,-123.09652,258,2.2,"val. GPS-3D",0,0,1,0,3.68,3.68,26,"Foster Bio","2018-07-13 8:0:10",2018-07-13 08:00:10
"333",25737,25737,4688,31868,"H4","7/13/18","15:00:38","7/13/18","7:00:38","I","7/14/18","2:03:39",38.99843,-123.09614,258,3.4,"val. GPS-3D",0,0,1,0,3.6,3.68,24,"Foster Bio","2018-07-13 7:0:38",2018-07-13 07:00:38
"334",30235,30235,4371,31869,"H5","7/28/18","0:01:32","7/27/18","16:01:32","I","7/28/18","14:03:32",38.9791,-123.05999,238,4.2,"val. GPS-3D",0,0,1,0,3.68,3.76,33,"South","2018-07-27 16:1:32",2018-07-27 16:01:32
"335",30236,30236,4372,31869,"H5","7/27/18","23:01:08","7/27/18","15:01:08","I","7/28/18","14:03:32",38.97919,-123.05992,235,2,"val. GPS-3D",0,0,1,0,3.68,3.76,33,"South","2018-07-27 15:1:8",2018-07-27 15:01:08
"336",30237,30237,4373,31869,"H5","7/27/18","22:00:11","7/27/18","14:00:11","I","7/28/18","14:03:32",38.97911,-123.05911,224,3,"val. GPS-3D",0,0,1,0,3.68,3.76,37,"South","2018-07-27 14:0:11",2018-07-27 14:00:11
"337",30238,30238,4374,31869,"H5","7/27/18","21:01:02","7/27/18","13:01:02","I","7/28/18","14:03:32",38.97921,-123.05921,207,4.4,"val. GPS-3D",0,0,1,0,3.68,3.76,37,"South","2018-07-27 13:1:2",2018-07-27 13:01:02
"338",30239,30239,4375,31869,"H5","7/27/18","20:00:38","7/27/18","12:00:38","I","7/28/18","14:03:32",38.97869,-123.0592,215,1.8,"val. GPS-3D",0,0,1,0,3.68,3.68,38,"South","2018-07-27 12:0:38",2018-07-27 12:00:38
"339",30240,30240,4376,31869,"H5","7/27/18","19:01:08","7/27/18","11:01:08","I","7/28/18","14:03:32",38.97776,-123.06023,194,5.6,"val. GPS-3D",0,0,1,0,3.68,3.76,34,"South","2018-07-27 11:1:8",2018-07-27 11:01:08
"340",30241,30241,4377,31869,"H5","7/27/18","18:03:00","7/27/18","10:03","I","7/28/18","14:03:32",38.97775,-123.06031,208,15.2,"GPS-3D",0,0,1,0,3.68,3.76,31,"South","2018-07-27 10:3:0",2018-07-27 10:03:00
"341",30242,30242,4378,31869,"H5","7/27/18","17:00:10","7/27/18","9:00:10","I","7/28/18","14:03:32",38.97778,-123.06034,206,2.2,"val. GPS-3D",0,0,1,0,3.68,3.76,28,"South","2018-07-27 9:0:10",2018-07-27 09:00:10
"342",30243,30243,4379,31869,"H5","7/27/18","16:00:40","7/27/18","8:00:40","I","7/28/18","14:03:32",38.97809,-123.06135,231,2.2,"val. GPS-3D",0,0,1,0,3.68,3.76,25,"South","2018-07-27 8:0:40",2018-07-27 08:00:40
"343",30244,30244,4380,31869,"H5","7/27/18","15:00:10","7/27/18","7:00:10","I","7/28/18","14:03:32",38.97883,-123.06237,193,2.2,"val. GPS-3D",0,0,1,0,3.68,3.76,19,"South","2018-07-27 7:0:10",2018-07-27 07:00:10
"344",30245,30245,4381,31869,"H5","7/27/18","14:00:38","7/27/18","6:00:38","I","7/28/18","14:03:42",38.97949,-123.06149,229,3.4,"val. GPS-3D",0,0,1,0,3.68,3.76,18,"South","2018-07-27 6:0:38",2018-07-27 06:00:38
"345",30246,30246,4382,31869,"H5","7/27/18","13:00:38","7/27/18","5:00:38","I","7/28/18","14:03:42",38.97785,-123.06226,213,1.8,"val. GPS-3D",0,0,1,0,3.68,3.76,19,"South","2018-07-27 5:0:38",2018-07-27 05:00:38
"346",30247,30247,4383,31869,"H5","7/27/18","12:00:10","7/27/18","4:00:10","I","7/28/18","14:03:42",38.97764,-123.06221,213,4,"val. GPS-3D",0,0,1,0,3.68,3.76,24,"South","2018-07-27 4:0:10",2018-07-27 04:00:10
"347",30248,30248,4384,31869,"H5","7/27/18","11:00:19","7/27/18","3:00:19","I","7/28/18","14:03:42",38.97759,-123.06225,214,3.2,"val. GPS-3D",0,0,1,0,3.68,3.76,23,"South","2018-07-27 3:0:19",2018-07-27 03:00:19
"348",30249,30249,4385,31869,"H5","7/27/18","10:00:38","7/27/18","2:00:38","I","7/28/18","14:03:42",38.97766,-123.06216,217,1.6,"val. GPS-3D",0,0,1,0,3.68,3.76,22,"South","2018-07-27 2:0:38",2018-07-27 02:00:38
"349",30250,30250,4386,31869,"H5","7/27/18","9:00:49","7/27/18","1:00:49","I","7/28/18","14:03:42",38.97817,-123.0614,233,4.2,"val. GPS-3D",0,0,1,0,3.68,3.76,23,"South","2018-07-27 1:0:49",2018-07-27 01:00:49
"350",30251,30251,4387,31869,"H5","7/27/18","8:00:13","7/27/18","0:00:13","I","7/28/18","14:03:42",38.97859,-123.06175,235,2.2,"val. GPS-3D",0,0,1,0,3.68,3.76,26,"South","2018-07-27 0:0:13",2018-07-27 00:00:13
"351",30252,30252,4388,31869,"H5","7/27/18","7:00:12","7/26/18","23:00:12","I","7/28/18","14:03:42",38.97901,-123.06145,244,2.2,"val. GPS-3D",0,0,1,0,3.68,3.76,26,"South","2018-07-26 23:0:12",2018-07-26 23:00:12
"352",30253,30253,4389,31869,"H5","7/27/18","6:00:39","7/26/18","22:00:39","I","7/28/18","14:03:42",38.979,-123.06159,223,3,"val. GPS-3D",0,0,1,0,3.68,3.76,27,"South","2018-07-26 22:0:39",2018-07-26 22:00:39
"353",30254,30254,4390,31869,"H5","7/27/18","5:00:38","7/26/18","21:00:38","I","7/28/18","14:03:42",38.97868,-123.06127,232,2.6,"val. GPS-3D",0,0,1,0,3.68,3.76,28,"South","2018-07-26 21:0:38",2018-07-26 21:00:38
"354",30255,30255,4391,31869,"H5","7/27/18","4:00:12","7/26/18","20:00:12","I","7/28/18","14:03:42",38.97825,-123.06108,228,3.6,"val. GPS-3D",0,0,1,0,3.68,3.76,29,"South","2018-07-26 20:0:12",2018-07-26 20:00:12
"355",30256,30256,4392,31869,"H5","7/27/18","3:00:10","7/26/18","19:00:10","I","7/28/18","14:03:42",38.97784,-123.06106,205,2.6,"val. GPS-3D",0,0,1,0,3.68,3.76,32,"South","2018-07-26 19:0:10",2018-07-26 19:00:10
"356",30257,30257,4393,31869,"H5","7/27/18","2:00:39","7/26/18","18:00:39","I","7/27/18","2:03:25",38.97782,-123.06117,217,2.8,"val. GPS-3D",0,0,1,0,3.68,3.76,34,"South","2018-07-26 18:0:39",2018-07-26 18:00:39
"357",30258,30258,4394,31869,"H5","7/27/18","1:00:23","7/26/18","17:00:23","I","7/27/18","2:03:25",38.9778,-123.06109,216,2.8,"val. GPS-3D",0,0,1,0,3.68,3.76,36,"South","2018-07-26 17:0:23",2018-07-26 17:00:23
"358",30259,30259,4395,31869,"H5","7/27/18","0:00:13","7/26/18","16:00:13","I","7/27/18","2:03:25",38.9778,-123.06082,197,2.4,"val. GPS-3D",0,0,1,0,3.68,3.76,38,"South","2018-07-26 16:0:13",2018-07-26 16:00:13
"359",30260,30260,4396,31869,"H5","7/26/18","23:00:38","7/26/18","15:00:38","I","7/27/18","2:03:25",38.97775,-123.06073,207,1.8,"val. GPS-3D",0,0,1,0,3.68,3.76,40,"South","2018-07-26 15:0:38",2018-07-26 15:00:38
"360",30261,30261,4397,31869,"H5","7/26/18","22:00:58","7/26/18","14:00:58","I","7/27/18","2:03:25",38.9778,-123.06044,204,2.4,"val. GPS-3D",0,0,1,0,3.68,3.68,41,"South","2018-07-26 14:0:58",2018-07-26 14:00:58
"361",30262,30262,4398,31869,"H5","7/26/18","21:00:38","7/26/18","13:00:38","I","7/27/18","2:03:25",38.97713,-123.05954,222,4.6,"val. GPS-3D",0,0,1,0,3.68,3.68,40,"South","2018-07-26 13:0:38",2018-07-26 13:00:38
"362",30263,30263,4399,31869,"H5","7/26/18","20:00:13","7/26/18","12:00:13","I","7/27/18","2:03:25",38.97709,-123.0596,232,2,"val. GPS-3D",0,0,1,0,3.68,3.68,39,"South","2018-07-26 12:0:13",2018-07-26 12:00:13
"363",30264,30264,4400,31869,"H5","7/26/18","19:01:06","7/26/18","11:01:06","I","7/27/18","2:03:25",38.97716,-123.05948,212,2,"val. GPS-3D",0,0,1,0,3.68,3.68,36,"South","2018-07-26 11:1:6",2018-07-26 11:01:06
"364",30265,30265,4401,31869,"H5","7/26/18","18:00:38","7/26/18","10:00:38","I","7/27/18","2:03:25",38.97659,-123.06011,224,4.4,"val. GPS-3D",0,0,1,0,3.68,3.76,36,"South","2018-07-26 10:0:38",2018-07-26 10:00:38
"365",30266,30266,4402,31869,"H5","7/26/18","17:00:12","7/26/18","9:00:12","I","7/27/18","2:03:25",38.97687,-123.06038,217,2.2,"val. GPS-3D",0,0,1,0,3.68,3.76,29,"South","2018-07-26 9:0:12",2018-07-26 09:00:12
"366",30267,30267,4403,31869,"H5","7/26/18","16:01:04","7/26/18","8:01:04","I","7/27/18","2:03:25",38.97807,-123.06213,218,2,"val. GPS-3D",0,0,1,0,3.68,3.76,25,"South","2018-07-26 8:1:4",2018-07-26 08:01:04
"367",30268,30268,4404,31869,"H5","7/26/18","15:00:21","7/26/18","7:00:21","I","7/27/18","2:03:25",38.97992,-123.06068,227,2.8,"val. GPS-3D",0,0,1,0,3.68,3.76,22,"South","2018-07-26 7:0:21",2018-07-26 07:00:21
"368",30269,30269,4405,31869,"H5","7/26/18","14:00:38","7/26/18","6:00:38","I","7/26/18","14:03:23",38.97998,-123.06058,225,4,"val. GPS-3D",0,0,1,0,3.68,3.76,20,"South","2018-07-26 6:0:38",2018-07-26 06:00:38
"369",30270,30270,4406,31869,"H5","7/26/18","13:00:38","7/26/18","5:00:38","I","7/26/18","14:03:23",38.97999,-123.06095,225,2.6,"val. GPS-3D",0,0,1,0,3.68,3.76,21,"South","2018-07-26 5:0:38",2018-07-26 05:00:38
"370",30271,30271,4407,31869,"H5","7/26/18","12:00:12","7/26/18","4:00:12","I","7/26/18","14:03:23",38.97947,-123.06097,245,3,"val. GPS-3D",0,0,1,0,3.68,3.76,23,"South","2018-07-26 4:0:12",2018-07-26 04:00:12
"371",30272,30272,4408,31869,"H5","7/26/18","11:00:40","7/26/18","3:00:40","I","7/26/18","14:03:23",38.97934,-123.06104,244,2.2,"val. GPS-3D",0,0,1,0,3.68,3.76,24,"South","2018-07-26 3:0:40",2018-07-26 03:00:40
"372",30273,30273,4409,31869,"H5","7/26/18","10:00:40","7/26/18","2:00:40","I","7/26/18","14:03:23",38.97927,-123.06079,234,1.8,"val. GPS-3D",0,0,1,0,3.68,3.76,25,"South","2018-07-26 2:0:40",2018-07-26 02:00:40
"373",30274,30274,4410,31869,"H5","7/26/18","9:00:40","7/26/18","1:00:40","I","7/26/18","14:03:23",38.97916,-123.06069,236,3.6,"val. GPS-3D",0,0,1,0,3.68,3.76,27,"South","2018-07-26 1:0:40",2018-07-26 01:00:40
"374",30275,30275,4411,31869,"H5","7/26/18","8:00:09","7/26/18","0:00:09","I","7/26/18","14:03:23",38.97912,-123.06071,239,2,"val. GPS-3D",0,0,1,0,3.68,3.76,27,"South","2018-07-26 0:0:9",2018-07-26 00:00:09
"375",30276,30276,4412,31869,"H5","7/26/18","7:00:10","7/25/18","23:00:10","I","7/26/18","14:03:23",38.97844,-123.06092,231,2.4,"val. GPS-3D",0,0,1,0,3.68,3.76,24,"South","2018-07-25 23:0:10",2018-07-25 23:00:10
"376",30277,30277,4413,31869,"H5","7/26/18","6:00:36","7/25/18","22:00:36","I","7/26/18","14:03:23",38.97832,-123.06191,225,2.2,"val. GPS-3D",0,0,1,0,3.68,3.76,27,"South","2018-07-25 22:0:36",2018-07-25 22:00:36
"377",30278,30278,4414,31869,"H5","7/26/18","5:00:10","7/25/18","21:00:10","I","7/26/18","14:03:23",38.97839,-123.06196,222,2,"val. GPS-3D",0,0,1,0,3.68,3.76,27,"South","2018-07-25 21:0:10",2018-07-25 21:00:10
"378",30279,30279,4415,31869,"H5","7/26/18","4:00:40","7/25/18","20:00:40","I","7/26/18","14:03:23",38.97831,-123.06088,222,1.6,"val. GPS-3D",0,0,1,0,3.68,3.76,29,"South","2018-07-25 20:0:40",2018-07-25 20:00:40
"379",30280,30280,4416,31869,"H5","7/26/18","3:00:13","7/25/18","19:00:13","I","7/26/18","14:03:23",38.97773,-123.05995,198,4,"val. GPS-3D",0,0,1,0,3.68,3.76,32,"South","2018-07-25 19:0:13",2018-07-25 19:00:13
"380",30281,30281,4417,31869,"H5","7/26/18","2:00:51","7/25/18","18:00:51","I","7/26/18","2:03:22",38.97761,-123.05992,210,2.6,"val. GPS-3D",0,0,1,0,3.68,3.76,35,"South","2018-07-25 18:0:51",2018-07-25 18:00:51
"381",30282,30282,4418,31869,"H5","7/26/18","1:00:13","7/25/18","17:00:13","I","7/26/18","2:03:22",38.97755,-123.05989,196,8,"val. GPS-3D",0,0,1,0,3.68,3.68,37,"South","2018-07-25 17:0:13",2018-07-25 17:00:13
"382",30283,30283,4419,31869,"H5","7/26/18","0:01:09","7/25/18","16:01:09","I","7/26/18","2:03:22",38.97836,-123.06047,225,3.2,"val. GPS-3D",0,0,1,0,3.68,3.76,37,"South","2018-07-25 16:1:9",2018-07-25 16:01:09
"383",30284,30284,4420,31869,"H5","7/25/18","23:00:38","7/25/18","15:00:38","I","7/26/18","2:03:22",38.97841,-123.06028,231,2.2,"val. GPS-3D",0,0,1,0,3.68,3.68,38,"South","2018-07-25 15:0:38",2018-07-25 15:00:38
"384",30285,30285,4421,31869,"H5","7/25/18","22:00:13","7/25/18","14:00:13","I","7/26/18","2:03:22",38.97847,-123.06039,211,2.4,"val. GPS-3D",0,0,1,0,3.68,3.76,39,"South","2018-07-25 14:0:13",2018-07-25 14:00:13
"385",30286,30286,4422,31869,"H5","7/25/18","21:00:38","7/25/18","13:00:38","I","7/26/18","2:03:22",38.9784,-123.0604,214,2.4,"val. GPS-3D",0,0,1,0,3.68,3.76,39,"South","2018-07-25 13:0:38",2018-07-25 13:00:38
"386",30287,30287,4423,31869,"H5","7/25/18","20:00:38","7/25/18","12:00:38","I","7/26/18","2:03:22",38.97845,-123.06046,217,1.8,"val. GPS-3D",0,0,1,0,3.68,3.68,38,"South","2018-07-25 12:0:38",2018-07-25 12:00:38
"387",30288,30288,4424,31869,"H5","7/25/18","19:00:38","7/25/18","11:00:38","I","7/26/18","2:03:22",38.97998,-123.061,216,2.2,"val. GPS-3D",0,0,1,0,3.68,3.76,34,"South","2018-07-25 11:0:38",2018-07-25 11:00:38
"388",30289,30289,4425,31869,"H5","7/25/18","18:00:11","7/25/18","10:00:11","I","7/26/18","2:03:22",38.98007,-123.06037,227,4,"val. GPS-3D",0,0,1,0,3.68,3.76,31,"South","2018-07-25 10:0:11",2018-07-25 10:00:11
"389",30290,30290,4426,31869,"H5","7/25/18","17:00:40","7/25/18","9:00:40","I","7/26/18","2:03:22",38.98001,-123.06059,225,2,"val. GPS-3D",0,0,1,0,3.68,3.76,28,"South","2018-07-25 9:0:40",2018-07-25 09:00:40
"390",30291,30291,4427,31869,"H5","7/25/18","16:00:26","7/25/18","8:00:26","I","7/26/18","2:03:22",38.98003,-123.0611,215,3.2,"val. GPS-3D",0,0,1,0,3.68,3.76,24,"South","2018-07-25 8:0:26",2018-07-25 08:00:26
"391",30292,30292,4428,31869,"H5","7/25/18","15:00:10","7/25/18","7:00:10","I","7/26/18","2:03:22",38.98026,-123.06191,187,3,"val. GPS-3D",0,0,1,0,3.68,3.76,20,"South","2018-07-25 7:0:10",2018-07-25 07:00:10
"392",30293,30293,4429,31869,"H5","7/25/18","14:00:38","7/25/18","6:00:38","I","7/25/18","14:03:22",38.98045,-123.06143,197,2.2,"val. GPS-3D",0,0,1,0,3.68,3.76,18,"South","2018-07-25 6:0:38",2018-07-25 06:00:38
"393",30294,30294,4430,31869,"H5","7/25/18","13:00:35","7/25/18","5:00:35","I","7/25/18","14:03:22",38.97932,-123.06197,205,3.2,"val. GPS-3D",0,0,1,0,3.68,3.76,17,"South","2018-07-25 5:0:35",2018-07-25 05:00:35
"394",30295,30295,4431,31869,"H5","7/25/18","12:00:09","7/25/18","4:00:09","I","7/25/18","14:03:22",38.97754,-123.06229,204,2.4,"val. GPS-3D",0,0,1,0,3.68,3.76,20,"South","2018-07-25 4:0:9",2018-07-25 04:00:09
"395",30296,30296,4432,31869,"H5","7/25/18","11:00:38","7/25/18","3:00:38","I","7/25/18","14:03:22",38.97767,-123.0623,219,2.6,"val. GPS-3D",0,0,1,0,3.68,3.76,22,"South","2018-07-25 3:0:38",2018-07-25 03:00:38
"396",30297,30297,4433,31869,"H5","7/25/18","10:00:10","7/25/18","2:00:10","I","7/25/18","14:03:22",38.97732,-123.06207,244,3.4,"val. GPS-3D",0,0,1,0,3.68,3.76,21,"South","2018-07-25 2:0:10",2018-07-25 02:00:10
"397",30298,30298,4434,31869,"H5","7/25/18","9:00:38","7/25/18","1:00:38","I","7/25/18","14:03:22",38.97761,-123.06216,204,2.6,"val. GPS-3D",0,0,1,0,3.68,3.76,24,"South","2018-07-25 1:0:38",2018-07-25 01:00:38
"398",30299,30299,4435,31869,"H5","7/25/18","8:00:10","7/25/18","0:00:10","I","7/25/18","14:03:22",38.97762,-123.06218,215,2,"val. GPS-3D",0,0,1,0,3.68,3.76,23,"South","2018-07-25 0:0:10",2018-07-25 00:00:10
"399",30300,30300,4436,31869,"H5","7/25/18","7:00:38","7/24/18","23:00:38","I","7/25/18","14:03:22",38.97763,-123.06219,214,2.2,"val. GPS-3D",0,0,1,0,3.68,3.76,24,"South","2018-07-24 23:0:38",2018-07-24 23:00:38
"400",30301,30301,4437,31869,"H5","7/25/18","6:01:08","7/24/18","22:01:08","I","7/25/18","14:03:22",38.97764,-123.0618,207,3.6,"val. GPS-3D",0,0,1,0,3.68,3.76,24,"South","2018-07-24 22:1:8",2018-07-24 22:01:08
"401",30302,30302,4438,31869,"H5","7/25/18","5:00:38","7/24/18","21:00:38","I","7/25/18","14:03:22",38.97892,-123.05964,221,4,"val. GPS-3D",0,0,1,0,3.68,3.76,26,"South","2018-07-24 21:0:38",2018-07-24 21:00:38
"402",30303,30303,4439,31869,"H5","7/25/18","4:00:21","7/24/18","20:00:21","I","7/25/18","14:03:22",38.97924,-123.05863,213,3.2,"val. GPS-3D",0,0,1,0,3.68,3.76,29,"South","2018-07-24 20:0:21",2018-07-24 20:00:21
"403",30304,30304,4440,31869,"H5","7/25/18","1:00:22","7/24/18","17:00:22","I","7/26/18","2:03:34",38.97929,-123.05845,193,3,"val. GPS-3D",0,0,1,0,3.68,3.68,35,"South","2018-07-24 17:0:22",2018-07-24 17:00:22
"404",30305,30305,4441,31869,"H5","7/25/18","0:00:38","7/24/18","16:00:38","I","7/26/18","2:03:34",38.97899,-123.05846,222,3.8,"val. GPS-3D",0,0,1,0,3.68,3.68,37,"South","2018-07-24 16:0:38",2018-07-24 16:00:38
"405",30306,30306,4442,31869,"H5","7/24/18","23:01:08","7/24/18","15:01:08","I","7/26/18","2:03:34",38.97873,-123.05901,216,2,"val. GPS-3D",0,0,1,0,3.68,3.68,37,"South","2018-07-24 15:1:8",2018-07-24 15:01:08
"406",30307,30307,4443,31869,"H5","7/24/18","22:00:44","7/24/18","14:00:44","I","7/26/18","2:03:34",38.97869,-123.05912,227,3.2,"val. GPS-3D",0,0,1,0,3.68,3.76,37,"South","2018-07-24 14:0:44",2018-07-24 14:00:44
"407",30308,30308,4444,31869,"H5","7/24/18","21:00:11","7/24/18","13:00:11","I","7/26/18","2:03:34",38.9787,-123.05908,207,5,"val. GPS-3D",0,0,1,0,3.68,3.68,39,"South","2018-07-24 13:0:11",2018-07-24 13:00:11
"408",30309,30309,4445,31869,"H5","7/24/18","20:00:40","7/24/18","12:00:40","I","7/26/18","2:03:34",38.97774,-123.06043,206,3.8,"val. GPS-3D",0,0,1,0,3.68,3.68,36,"South","2018-07-24 12:0:40",2018-07-24 12:00:40
