"","Station","BCI","DateTimeOriginal","Date","Time","Species","Month","TimeStamp"
"403","C09",2,"2018-05-28 0:46:57","5/28/2018","0:46:57","Deer - Doe",5,2018-05-28 00:46:57
"404","D04",5,"2018-05-28 4:27:17","5/28/2018","4:27:17","Deer - Buck",5,2018-05-28 04:27:17
"405","E05",4,"2018-05-28 10:20:03","5/28/2018","10:20:03","Deer - Buck",5,2018-05-28 10:20:03
"406","E05",3,"2018-05-28 2:29:13","5/28/2018","2:29:13","Deer - Doe",5,2018-05-28 02:29:13
"407","E05",3,"2018-05-28 5:44:55","5/28/2018","5:44:55","Deer - Doe",5,2018-05-28 05:44:55
"408","E05",4,"2018-05-29 0:15:44","5/29/2018","0:15:44","Deer - Buck",5,2018-05-29 00:15:44
"409","E05",4,"2018-05-29 0:57:08","5/29/2018","0:57:08","Deer - Buck",5,2018-05-29 00:57:08
"410","E05",2,"2018-05-29 2:57:59","5/29/2018","2:57:59","Deer - Doe",5,2018-05-29 02:57:59
"411","E05",4,"2018-05-29 0:48:56","5/29/2018","0:48:56","Deer - Doe",5,2018-05-29 00:48:56
"412","F06",4,"2018-05-29 21:31:47","5/29/2018","21:31:47","Deer - Doe",5,2018-05-29 21:31:47
"413","C09",3,"2018-05-30 4:03:04","5/30/2018","4:03:04","Deer - Doe",5,2018-05-30 04:03:04
"414","E05",5,"2018-05-30 1:33:41","5/30/2018","1:33:41","Deer - Buck",5,2018-05-30 01:33:41
"415","E05",3,"2018-05-30 1:22:00","5/30/2018","1:22:00","Deer - Doe",5,2018-05-30 01:22:00
"416","F10",3,"2018-05-30 0:11:29","5/30/2018","0:11:29","Deer - Buck",5,2018-05-30 00:11:29
"417","B10",4,"2018-05-31 6:26:00","5/31/2018","6:26:07","Deer - Doe",5,2018-05-31 06:26:00
"418","D04",3,"2018-05-31 23:44:20","5/31/2018","23:44:20","Deer - Doe",5,2018-05-31 23:44:20
"419","E05",3,"2018-05-31 9:08:17","5/31/2018","9:08:17","Deer - Doe",5,2018-05-31 09:08:17
"420","G09",4,"2018-05-31 12:17:11","5/31/2018","12:17:11","Deer - Buck",5,2018-05-31 12:17:11
"421","C03",4,"2018-06-01 9:56:39","6/1/2018","9:56:39","Deer - Buck",6,2018-06-01 09:56:39
"422","E07",4,"2018-06-01 19:32:58","6/1/2018","19:32:58","Deer - Doe",6,2018-06-01 19:32:58
"423","E11",4,"2018-06-01 10:13:16","6/1/2018","10:13:16","Deer - Buck",6,2018-06-01 10:13:16
"424","C03",3,"2018-06-02 15:11:32","6/2/2018","15:11:32","Deer - Buck",6,2018-06-02 15:11:32
"425","C09",4,"2018-06-03 2:38:22","6/3/2018","2:38:22","Deer - Doe",6,2018-06-03 02:38:22
"426","C09",4,"2018-06-03 23:45:28","6/3/2018","23:45:28","Deer - Doe",6,2018-06-03 23:45:28
"427","D08",5,"2018-06-03 5:41:11","6/3/2018","5:41:11","Deer - Buck",6,2018-06-03 05:41:11
"428","E05",3,"2018-06-03 22:52:08","6/3/2018","22:52:08","Deer - Buck",6,2018-06-03 22:52:08
"429","E05",3,"2018-06-03 20:14:51","6/3/2018","20:14:51","Deer - Doe",6,2018-06-03 20:14:51
"430","E05",4,"2018-06-03 20:14:43","6/3/2018","20:14:43","Deer - Doe",6,2018-06-03 20:14:43
"431","C09",4,"2018-06-04 22:20:03","6/4/2018","22:20:03","Deer - Doe",6,2018-06-04 22:20:03
"432","D08",3,"2018-06-04 0:19:22","6/4/2018","0:19:22","Deer - Buck",6,2018-06-04 00:19:22
"433","D08",3,"2018-06-04 20:44:19","6/4/2018","20:44:19","Deer - Doe",6,2018-06-04 20:44:19
"434","E05",3,"2018-06-04 7:47:20","6/4/2018","7:47:20","Deer - Doe",6,2018-06-04 07:47:20
"435","E09",1,"2018-06-04 13:02:42","6/4/2018","13:02:42","Deer - Doe",6,2018-06-04 13:02:42
"436","F08",3,"2018-06-04 20:46:26","6/4/2018","20:46:26","Deer - Doe",6,2018-06-04 20:46:26
"437","D04",4,"2018-06-05 23:20:32","6/5/2018","23:20:32","Deer - Doe",6,2018-06-05 23:20:32
"438","E05",4,"2018-06-05 10:55:47","6/5/2018","10:55:47","Deer - Buck",6,2018-06-05 10:55:47
"439","E05",4,"2018-06-05 0:37:43","6/5/2018","0:37:43","Deer - Doe",6,2018-06-05 00:37:43
"440","F10",4,"2018-06-05 10:07:43","6/5/2018","10:07:43","Deer - Doe",6,2018-06-05 10:07:43
"441","G11",2,"2018-06-05 8:22:15","6/5/2018","8:22:15","Deer - Doe",6,2018-06-05 08:22:15
"442","D04",1,"2018-06-06 2:53:03","6/6/2018","2:53:03","Deer - Doe",6,2018-06-06 02:53:03
"443","D04",3,"2018-06-06 21:01:45","6/6/2018","21:01:45","Deer - Doe",6,2018-06-06 21:01:45
"444","D04",4,"2018-06-06 22:18:41","6/6/2018","22:18:41","Deer - Doe",6,2018-06-06 22:18:41
"445","D08",3,"2018-06-06 9:41:33","6/6/2018","9:41:33","Deer - Buck",6,2018-06-06 09:41:33
"446","D08",4,"2018-06-06 21:04:02","6/6/2018","21:04:02","Deer - Buck",6,2018-06-06 21:04:02
"447","E05",4,"2018-06-06 22:00:17","6/6/2018","22:00:17","Deer - Buck",6,2018-06-06 22:00:17
"448","E05",1,"2018-06-06 19:11:02","6/6/2018","19:11:02","Deer - Doe",6,2018-06-06 19:11:02
"449","E05",3,"2018-06-06 4:11:23","6/6/2018","4:11:23","Deer - Doe",6,2018-06-06 04:11:23
"450","E07",3,"2018-06-06 22:07:11","6/6/2018","22:07:11","Deer - Doe",6,2018-06-06 22:07:11
"451","B02",3,"2018-06-07 20:09:00","6/7/2018","20:09:02","Deer - Buck",6,2018-06-07 20:09:00
"452","B10",4,"2018-06-07 15:25:00","6/7/2018","15:25:53","Deer - Doe",6,2018-06-07 15:25:00
"453","D04",3,"2018-06-07 0:37:12","6/7/2018","0:37:12","Deer - Doe",6,2018-06-07 00:37:12
"454","D08",3,"2018-06-07 0:42:39","6/7/2018","0:42:39","Deer - Buck",6,2018-06-07 00:42:39
"455","D08",3,"2018-06-07 3:31:03","6/7/2018","3:31:03","Deer - Buck",6,2018-06-07 03:31:03
"456","D08",3,"2018-06-07 23:09:32","6/7/2018","23:09:32","Deer - Buck",6,2018-06-07 23:09:32
"457","D08",4,"2018-06-07 0:01:25","6/7/2018","0:01:25","Deer - Buck",6,2018-06-07 00:01:25
"458","E05",4,"2018-06-07 21:55:03","6/7/2018","21:55:03","Deer - Buck",6,2018-06-07 21:55:03
"459","E05",4,"2018-06-07 2:21:26","6/7/2018","2:21:26","Deer - Doe",6,2018-06-07 02:21:26
"460","E05",4,"2018-06-07 7:08:18","6/7/2018","7:08:18","Deer - Doe",6,2018-06-07 07:08:18
"461","F08",3,"2018-06-07 3:39:28","6/7/2018","3:39:28","Deer - Doe",6,2018-06-07 03:39:28
"462","C09",4,"2018-06-08 21:42:38","6/8/2018","21:42:38","Deer - Doe",6,2018-06-08 21:42:38
"463","D04",3,"2018-06-08 0:11:30","6/8/2018","0:11:30","Deer - Doe",6,2018-06-08 00:11:30
"464","D08",3,"2018-06-08 0:48:24","6/8/2018","0:48:24","Deer - Buck",6,2018-06-08 00:48:24
"465","D08",3,"2018-06-08 1:11:39","6/8/2018","1:11:39","Deer - Buck",6,2018-06-08 01:11:39
"466","D08",3,"2018-06-08 1:55:36","6/8/2018","1:55:36","Deer - Buck",6,2018-06-08 01:55:36
"467","D08",4,"2018-06-08 1:00:09","6/8/2018","1:00:09","Deer - Buck",6,2018-06-08 01:00:09
"468","D08",4,"2018-06-08 1:58:59","6/8/2018","1:58:59","Deer - Buck",6,2018-06-08 01:58:59
"469","D08",4,"2018-06-08 1:03:35","6/8/2018","1:03:35","Deer - Doe",6,2018-06-08 01:03:35
"470","F06",4,"2018-06-08 3:41:05","6/8/2018","3:41:05","Deer - Doe",6,2018-06-08 03:41:05
"471","F10",4,"2018-06-08 9:51:15","6/8/2018","9:51:15","Deer - Doe",6,2018-06-08 09:51:15
"472","G11",1,"2018-06-08 7:23:44","6/8/2018","7:23:44","Deer - Doe",6,2018-06-08 07:23:44
"473","C03",4,"2018-06-09 7:08:44","6/9/2018","7:08:44","Deer - Doe",6,2018-06-09 07:08:44
"474","E11",2,"2018-06-09 11:00:30","6/9/2018","11:00:30","Deer - Doe",6,2018-06-09 11:00:30
"475","F10",4,"2018-06-09 19:46:55","6/9/2018","19:46:55","Deer - Buck",6,2018-06-09 19:46:55
"476","F10",4,"2018-06-09 19:46:55","6/9/2018","19:46:55","Deer - Doe",6,2018-06-09 19:46:55
"477","B02",3,"2018-06-10 8:33:00","6/10/2018","8:33:24","Deer - Buck",6,2018-06-10 08:33:00
"478","B02",4,"2018-06-10 6:46:00","6/10/2018","6:46:34","Deer - Buck",6,2018-06-10 06:46:00
"479","B02",4,"2018-06-10 10:50:00","6/10/2018","10:50:23","Deer - Buck",6,2018-06-10 10:50:00
"480","B02",4,"2018-06-10 21:18:00","6/10/2018","21:18:50","Deer - Buck",6,2018-06-10 21:18:00
"481","B10",3,"2018-06-10 8:19:00","6/10/2018","8:19:49","Deer - Buck",6,2018-06-10 08:19:00
"482","D04",4,"2018-06-10 23:47:13","6/10/2018","23:47:13","Deer - Doe",6,2018-06-10 23:47:13
"483","D08",4,"2018-06-10 23:50:13","6/10/2018","23:50:13","Deer - Buck",6,2018-06-10 23:50:13
"484","D08",3,"2018-06-10 3:10:29","6/10/2018","3:10:29","Deer - Doe",6,2018-06-10 03:10:29
"485","E05",4,"2018-06-10 22:22:21","6/10/2018","22:22:21","Deer - Buck",6,2018-06-10 22:22:21
"486","F08",3,"2018-06-10 10:28:14","6/10/2018","10:28:14","Deer - Doe",6,2018-06-10 10:28:14
"487","B02",3,"2018-06-11 21:12:00","6/11/2018","21:12:49","Deer - Buck",6,2018-06-11 21:12:00
"488","C09",4,"2018-06-11 22:16:50","6/11/2018","22:16:50","Deer - Doe",6,2018-06-11 22:16:50
"489","D04",1,"2018-06-11 7:44:03","6/11/2018","7:44:03","Deer - Doe",6,2018-06-11 07:44:03
"490","D04",2,"2018-06-11 7:39:09","6/11/2018","7:39:09","Deer - Doe",6,2018-06-11 07:39:09
"491","D04",3,"2018-06-11 22:19:00","6/11/2018","22:19:00","Deer - Doe",6,2018-06-11 22:19:00
"492","D04",4,"2018-06-11 2:46:52","6/11/2018","2:46:52","Deer - Doe",6,2018-06-11 02:46:52
"493","D08",3,"2018-06-11 0:15:49","6/11/2018","0:15:49","Deer - Buck",6,2018-06-11 00:15:49
"494","D08",3,"2018-06-11 2:38:58","6/11/2018","2:38:58","Deer - Buck",6,2018-06-11 02:38:58
"495","D08",3,"2018-06-11 2:54:08","6/11/2018","2:54:08","Deer - Buck",6,2018-06-11 02:54:08
"496","D08",3,"2018-06-11 5:43:25","6/11/2018","5:43:25","Deer - Buck",6,2018-06-11 05:43:25
"497","D08",4,"2018-06-11 20:47:11","6/11/2018","20:47:11","Deer - Doe",6,2018-06-11 20:47:11
"498","E05",3,"2018-06-11 9:12:45","6/11/2018","9:12:45","Deer - Doe",6,2018-06-11 09:12:45
"499","E05",3,"2018-06-11 10:11:37","6/11/2018","10:11:37","Deer - Doe",6,2018-06-11 10:11:37
"500","E05",3,"2018-06-11 16:25:09","6/11/2018","16:25:09","Deer - Doe",6,2018-06-11 16:25:09
"501","E11",3,"2018-06-11 21:23:11","6/11/2018","21:23:11","Deer - Buck",6,2018-06-11 21:23:11
"502","G11",3,"2018-06-11 8:05:37","6/11/2018","8:05:37","Deer - Buck",6,2018-06-11 08:05:37
"503","B02",3,"2018-06-12 0:37:00","6/12/2018","0:37:39","Deer - Doe",6,2018-06-12 00:37:00
"504","B02",4,"2018-06-12 19:45:00","6/12/2018","19:45:59","Deer - Doe",6,2018-06-12 19:45:00
"505","C09",4,"2018-06-12 5:01:29","6/12/2018","5:01:29","Deer - Doe",6,2018-06-12 05:01:29
"506","D04",3,"2018-06-12 0:32:51","6/12/2018","0:32:51","Deer - Doe",6,2018-06-12 00:32:51
"507","D04",4,"2018-06-12 0:36:58","6/12/2018","0:36:58","Deer - Doe",6,2018-06-12 00:36:58
"508","D04",4,"2018-06-12 3:14:52","6/12/2018","3:14:52","Deer - Doe",6,2018-06-12 03:14:52
"509","D04",4,"2018-06-12 21:24:55","6/12/2018","21:24:55","Deer - Doe",6,2018-06-12 21:24:55
"510","D06",3,"2018-06-12 21:07:27","6/12/2018","21:07:27","Deer - Doe",6,2018-06-12 21:07:27
"511","D08",3,"2018-06-12 1:45:59","6/12/2018","1:45:59","Deer - Buck",6,2018-06-12 01:45:59
"512","B02",2,"2018-06-13 1:23:00","6/13/2018","1:23:15","Deer - Buck",6,2018-06-13 01:23:00
"513","B02",4,"2018-06-13 9:03:00","6/13/2018","9:03:19","Deer - Doe",6,2018-06-13 09:03:00
"514","D08",2,"2018-06-13 21:20:10","6/13/2018","21:20:10","Deer - Buck",6,2018-06-13 21:20:10
"515","D08",3,"2018-06-13 21:20:31","6/13/2018","21:20:31","Deer - Buck",6,2018-06-13 21:20:31
"516","D08",4,"2018-06-13 21:06:42","6/13/2018","21:06:42","Deer - Doe",6,2018-06-13 21:06:42
"517","E05",3,"2018-06-13 5:46:49","6/13/2018","5:46:49","Deer - Doe",6,2018-06-13 05:46:49
"518","F08",2,"2018-06-13 9:03:17","6/13/2018","9:03:17","Deer - Doe",6,2018-06-13 09:03:17
"519","G09",3,"2018-06-13 0:17:12","6/13/2018","0:17:12","Deer - Buck",6,2018-06-13 00:17:12
"520","C03",5,"2018-06-14 4:26:32","6/14/2018","4:26:32","Deer - Doe",6,2018-06-14 04:26:32
