"","Station","BCI","DateTimeOriginal","Date","Time","Species","Month","TimeStamp"
"1118","E09",1,"2018-09-05 13:36:11","9/5/2018","13:36:11","Deer - Doe",9,2018-09-05 13:36:11
"1119","G11",2,"2018-09-05 19:01:37","9/5/2018","19:01:37","Deer - Doe",9,2018-09-05 19:01:37
"1120","C03",3,"2018-09-06 14:45:56","9/6/2018","14:45:56","Deer - Doe",9,2018-09-06 14:45:56
"1121","C03",3,"2018-09-06 23:24:39","9/6/2018","23:24:39","Deer - Doe",9,2018-09-06 23:24:39
"1122","E05",3,"2018-09-06 10:17:08","9/6/2018","10:17:08","Deer - Doe",9,2018-09-06 10:17:08
"1123","E09",1,"2018-09-06 1:04:53","9/6/2018","1:04:53","Deer - Doe",9,2018-09-06 01:04:53
"1124","F10",3,"2018-09-06 9:06:31","9/6/2018","9:06:31","Deer - Buck",9,2018-09-06 09:06:31
"1125","F10",3,"2018-09-06 9:06:31","9/6/2018","9:06:31","Deer - Doe",9,2018-09-06 09:06:31
"1126","C03",3,"2018-09-07 7:51:44","9/7/2018","7:51:44","Deer - Doe",9,2018-09-07 07:51:44
"1127","E09",3,"2018-09-07 1:45:08","9/7/2018","1:45:08","Deer - Doe",9,2018-09-07 01:45:08
"1128","B02",1,"2018-09-08 0:02:00","9/8/2018","0:02:03","Deer - Doe",9,2018-09-08 00:02:00
"1129","E05",5,"2018-09-08 0:21:00","9/8/2018","0:21:00","Deer - Buck",9,2018-09-08 00:21:00
"1130","E09",0,"2018-09-08 8:00:01","9/8/2018","8:00:01","Deer - Doe",9,2018-09-08 08:00:01
"1131","C09",3,"2018-09-09 0:31:44","9/9/2018","0:31:44","Deer - Doe",9,2018-09-09 00:31:44
"1132","F06",3,"2018-09-09 6:31:23","9/9/2018","6:31:23","Deer - Doe",9,2018-09-09 06:31:23
"1133","C03",3,"2018-09-10 0:22:36","9/10/2018","0:22:36","Deer - Doe",9,2018-09-10 00:22:36
"1134","C03",4,"2018-09-10 6:48:29","9/10/2018","6:48:29","Deer - Doe",9,2018-09-10 06:48:29
"1135","C09",3,"2018-09-10 23:58:20","9/10/2018","23:58:20","Deer - Doe",9,2018-09-10 23:58:20
"1136","C03",3,"2018-09-11 14:06:55","9/11/2018","14:06:55","Deer - Doe",9,2018-09-11 14:06:55
"1137","E05",5,"2018-09-11 12:08:26","9/11/2018","12:08:26","Deer - Buck",9,2018-09-11 12:08:26
"1138","E05",3,"2018-09-11 10:34:17","9/11/2018","10:34:17","Deer - Doe",9,2018-09-11 10:34:17
"1139","E09",0,"2018-09-11 1:22:37","9/11/2018","1:22:37","Deer - Doe",9,2018-09-11 01:22:37
"1140","G11",4,"2018-09-11 5:02:55","9/11/2018","5:02:55","Deer - Buck",9,2018-09-11 05:02:55
"1141","C03",3,"2018-09-12 13:49:05","9/12/2018","13:49:05","Deer - Doe",9,2018-09-12 13:49:05
"1142","G09",2,"2018-09-12 23:18:24","9/12/2018","23:18:24","Deer - Doe",9,2018-09-12 23:18:24
"1143","B02",3,"2018-09-14 16:33:00","9/14/2018","16:33:44","Deer - Buck",9,2018-09-14 16:33:00
"1144","E05",3,"2018-09-14 7:14:09","9/14/2018","7:14:09","Deer - Doe",9,2018-09-14 07:14:09
"1145","E05",3,"2018-09-14 17:45:31","9/14/2018","17:45:31","Deer - Doe",9,2018-09-14 17:45:31
"1146","E05",4,"2018-09-14 19:50:55","9/14/2018","19:50:55","Deer - Doe",9,2018-09-14 19:50:55
"1147","C03",3,"2018-09-15 4:15:58","9/15/2018","4:15:58","Deer - Doe",9,2018-09-15 04:15:58
"1148","C03",3,"2018-09-15 23:13:50","9/15/2018","23:13:50","Deer - Doe",9,2018-09-15 23:13:50
"1149","E05",2,"2018-09-15 10:21:02","9/15/2018","10:21:02","Deer - Doe",9,2018-09-15 10:21:02
"1150","E09",1,"2018-09-15 10:28:46","9/15/2018","10:28:46","Deer - Doe",9,2018-09-15 10:28:46
"1151","B02",2,"2018-09-16 18:28:00","9/16/2018","18:28:44","Deer - Doe",9,2018-09-16 18:28:00
"1152","C03",3,"2018-09-16 11:38:59","9/16/2018","11:38:59","Deer - Doe",9,2018-09-16 11:38:59
"1153","C03",4,"2018-09-16 9:23:54","9/16/2018","9:23:54","Deer - Doe",9,2018-09-16 09:23:54
"1154","C03",4,"2018-09-16 11:38:28","9/16/2018","11:38:28","Deer - Doe",9,2018-09-16 11:38:28
"1155","E05",2,"2018-09-16 9:36:47","9/16/2018","9:36:47","Deer - Doe",9,2018-09-16 09:36:47
"1156","G09",2,"2018-09-16 6:13:59","9/16/2018","6:13:59","Deer - Doe",9,2018-09-16 06:13:59
"1157","B02",2,"2018-09-17 20:57:00","9/17/2018","20:57:48","Deer - Buck",9,2018-09-17 20:57:00
"1158","E05",3,"2018-09-17 10:27:28","9/17/2018","10:27:28","Deer - Buck",9,2018-09-17 10:27:28
"1159","E05",3,"2018-09-17 13:28:26","9/17/2018","13:28:26","Deer - Doe",9,2018-09-17 13:28:26
"1160","E05",3,"2018-09-17 23:54:18","9/17/2018","23:54:18","Deer - Doe",9,2018-09-17 23:54:18
"1161","E05",4,"2018-09-17 13:28:36","9/17/2018","13:28:36","Deer - Doe",9,2018-09-17 13:28:36
"1162","E05",4,"2018-09-17 23:54:27","9/17/2018","23:54:27","Deer - Doe",9,2018-09-17 23:54:27
"1163","F08",3,"2018-09-17 10:31:20","9/17/2018","10:31:20","Deer - Doe",9,2018-09-17 10:31:20
"1164","E05",4,"2018-09-18 3:07:56","9/18/2018","3:07:56","Deer - Doe",9,2018-09-18 03:07:56
"1165","E05",3,"2018-09-19 7:06:44","9/19/2018","7:06:44","Deer - Buck",9,2018-09-19 07:06:44
"1166","E05",3,"2018-09-19 0:04:52","9/19/2018","0:04:52","Deer - Doe",9,2018-09-19 00:04:52
"1167","C03",4,"2018-09-20 4:39:06","9/20/2018","4:39:06","Deer - Buck",9,2018-09-20 04:39:06
"1168","C03",2,"2018-09-20 3:32:14","9/20/2018","3:32:14","Deer - Doe",9,2018-09-20 03:32:14
"1169","E05",4,"2018-09-20 0:49:59","9/20/2018","0:49:59","Deer - Doe",9,2018-09-20 00:49:59
"1170","E05",4,"2018-09-20 6:19:39","9/20/2018","6:19:39","Deer - Doe",9,2018-09-20 06:19:39
"1171","E05",4,"2018-09-20 20:45:02","9/20/2018","20:45:02","Deer - Doe",9,2018-09-20 20:45:02
"1172","F08",3,"2018-09-20 7:58:30","9/20/2018","7:58:30","Deer - Doe",9,2018-09-20 07:58:30
"1173","E05",5,"2018-09-21 19:43:58","9/21/2018","19:43:58","Deer - Buck",9,2018-09-21 19:43:58
"1174","E05",3,"2018-09-21 2:51:41","9/21/2018","2:51:41","Deer - Doe",9,2018-09-21 02:51:41
"1175","E05",4,"2018-09-21 2:52:20","9/21/2018","2:52:20","Deer - Doe",9,2018-09-21 02:52:20
"1176","E05",4,"2018-09-21 19:43:02","9/21/2018","19:43:02","Deer - Doe",9,2018-09-21 19:43:02
"1177","E05",4,"2018-09-21 23:18:51","9/21/2018","23:18:51","Deer - Doe",9,2018-09-21 23:18:51
"1178","F08",2,"2018-09-21 6:35:53","9/21/2018","6:35:53","Deer - Doe",9,2018-09-21 06:35:53
"1179","D06",2,"2018-09-22 17:44:52","9/22/2018","17:44:52","Deer - Doe",9,2018-09-22 17:44:52
"1180","E05",3,"2018-09-22 4:54:46","9/22/2018","4:54:46","Deer - Buck",9,2018-09-22 04:54:46
"1181","E05",2,"2018-09-22 9:19:31","9/22/2018","9:19:31","Deer - Doe",9,2018-09-22 09:19:31
"1182","E05",3,"2018-09-22 6:48:24","9/22/2018","6:48:24","Deer - Doe",9,2018-09-22 06:48:24
"1183","F08",2,"2018-09-22 15:00:08","9/22/2018","15:00:08","Deer - Doe",9,2018-09-22 15:00:08
"1184","F08",3,"2018-09-22 14:59:36","9/22/2018","14:59:36","Deer - Doe",9,2018-09-22 14:59:36
"1185","B02",2,"2018-09-23 4:09:00","9/23/2018","4:09:02","Deer - Doe",9,2018-09-23 04:09:00
"1186","C03",4,"2018-09-23 19:33:57","9/23/2018","19:33:57","Deer - Buck",9,2018-09-23 19:33:57
"1187","C03",2,"2018-09-23 3:09:46","9/23/2018","3:09:46","Deer - Doe",9,2018-09-23 03:09:46
"1188","D06",4,"2018-09-23 9:14:13","9/23/2018","9:14:13","Deer - Doe",9,2018-09-23 09:14:13
"1189","E05",2,"2018-09-23 18:27:42","9/23/2018","18:27:42","Deer - Doe",9,2018-09-23 18:27:42
"1190","G09",4,"2018-09-23 5:15:40","9/23/2018","5:15:40","Deer - Buck",9,2018-09-23 05:15:40
"1191","D06",3,"2018-09-24 0:45:55","9/24/2018","0:45:55","Deer - Doe",9,2018-09-24 00:45:55
"1192","E05",3,"2018-09-24 7:17:37","9/24/2018","7:17:37","Deer - Doe",9,2018-09-24 07:17:37
"1193","E09",2,"2018-09-24 21:21:19","9/24/2018","21:21:19","Deer - Doe",9,2018-09-24 21:21:19
"1194","F08",3,"2018-09-24 8:49:51","9/24/2018","8:49:51","Deer - Doe",9,2018-09-24 08:49:51
"1195","F10",4,"2018-09-24 10:43:19","9/24/2018","10:43:19","Deer - Buck",9,2018-09-24 10:43:19
"1196","F10",4,"2018-09-24 10:43:19","9/24/2018","10:43:19","Deer - Doe",9,2018-09-24 10:43:19
"1197","G11",3,"2018-09-24 11:09:30","9/24/2018","11:09:30","Deer - Doe",9,2018-09-24 11:09:30
"1198","B02",2,"2018-09-25 1:29:00","9/25/2018","1:29:04","Deer - Doe",9,2018-09-25 01:29:00
"1199","F08",1,"2018-09-25 20:39:10","9/25/2018","20:39:10","Deer - Doe",9,2018-09-25 20:39:10
"1200","C03",4,"2018-09-26 2:43:17","9/26/2018","2:43:17","Deer - Buck",9,2018-09-26 02:43:17
"1201","C09",2,"2018-09-26 2:26:26","9/26/2018","2:26:26","Deer - Doe",9,2018-09-26 02:26:26
"1202","C09",4,"2018-09-26 2:33:10","9/26/2018","2:33:10","Deer - Doe",9,2018-09-26 02:33:10
"1203","F08",4,"2018-09-26 20:35:21","9/26/2018","20:35:21","Deer - Buck",9,2018-09-26 20:35:21
"1204","F08",1,"2018-09-26 6:41:41","9/26/2018","6:41:41","Deer - Doe",9,2018-09-26 06:41:41
"1205","F08",2,"2018-09-26 6:47:51","9/26/2018","6:47:51","Deer - Doe",9,2018-09-26 06:47:51
"1206","F08",2,"2018-09-26 20:28:55","9/26/2018","20:28:55","Deer - Doe",9,2018-09-26 20:28:55
"1207","F08",3,"2018-09-26 7:36:28","9/26/2018","7:36:28","Deer - Doe",9,2018-09-26 07:36:28
