NA,X.1,X,Device.Name,AnimalID,Device.ID,Date...Time..GMT.,Date...Time..Local.,Latitude,Longitude,Altitude,Fix.Status,DOP,Temp..C.,Main..V.,Back..V.,Capture_Pasture,TimeStamp,TimeStamp1
420,15428,15428,HRG 40 H1,H1,41735,43293.50045,43293.16712,39.002005,-123.0853017,227.23,3D-V Fix,3.4,18,3.52,3.6,Pepperwood,2018-7-12 5:0:0,7/12/18 5:00
421,15429,15429,HRG 40 H1,H1,41735,43293.50061,43293.16728,39.0019578,-123.0853819,225.75,3D-V Fix,3.4,18,3.52,3.6,Pepperwood,2018-7-12 5:0:0,7/12/18 5:00
422,15430,15430,HRG 40 H1,H1,41735,43293.50079,43293.16745,39.0019658,-123.0854203,224.65,3D-V Fix,3.4,18,3.52,3.6,Pepperwood,2018-7-12 5:1:0,7/12/18 5:01
423,15431,15431,HRG 40 H1,H1,41735,43293.50095,43293.16762,39.0018767,-123.0854631,230.51,3D-V Fix,3.4,18,3.52,3.6,Pepperwood,2018-7-12 5:1:0,7/12/18 5:01
424,15432,15432,HRG 40 H1,H1,41735,43293.50112,43293.16779,39.0017367,-123.0854939,238.58,3D-V Fix,3.4,18,3.52,3.6,Pepperwood,2018-7-12 5:1:0,7/12/18 5:01
425,15433,15433,HRG 40 H1,H1,41735,43293.5013,43293.16796,39.0018686,-123.085425,231.61,3D-V Fix,3.4,18,3.52,3.6,Pepperwood,2018-7-12 5:1:0,7/12/18 5:01
426,15434,15434,HRG 40 H1,H1,41735,43293.50147,43293.16814,39.0020036,-123.0854289,219.47,3D-V Fix,3.4,18,3.52,3.52,Pepperwood,2018-7-12 5:2:0,7/12/18 5:02
427,15435,15435,HRG 40 H1,H1,41735,43293.50164,43293.16831,39.0021153,-123.0854019,215.27,3D-V Fix,3.4,18,3.52,3.6,Pepperwood,2018-7-12 5:2:0,7/12/18 5:02
428,15436,15436,HRG 40 H1,H1,41735,43293.50174,43293.1684,39.0021086,-123.0853756,205.07,3D-V Fix,3.4,18,3.52,3.6,Pepperwood,2018-7-12 5:2:0,7/12/18 5:02
429,15437,15437,HRG 40 H1,H1,41735,43293.50201,43293.16868,39.0019347,-123.0854672,211.44,3D-V Fix,3.6,18,3.52,3.6,Pepperwood,2018-7-12 5:2:0,7/12/18 5:02
430,15438,15438,HRG 40 H1,H1,41735,43293.50219,43293.16885,39.0018356,-123.0855614,217.07,3D-V Fix,3.6,18,3.52,3.6,Pepperwood,2018-7-12 5:3:0,7/12/18 5:03
431,15439,15439,HRG 40 H1,H1,41735,43293.50236,43293.16903,39.0019894,-123.0855117,213.46,3D-V Fix,3.6,18,3.52,3.6,Pepperwood,2018-7-12 5:3:0,7/12/18 5:03
432,15440,15440,HRG 40 H1,H1,41735,43293.50255,43293.16921,39.0020667,-123.0854625,207.63,3D-V Fix,3.6,18,3.52,3.6,Pepperwood,2018-7-12 5:3:0,7/12/18 5:03
433,15441,15441,HRG 40 H1,H1,41735,43293.50285,43293.16951,39.0017636,-123.0855267,214.21,3D-V Fix,3.6,18,3.52,3.6,Pepperwood,2018-7-12 5:4:0,7/12/18 5:04
434,15442,15442,HRG 40 H1,H1,41735,43293.54221,43293.20888,39.0020608,-123.0854261,227.49,3D-V Fix,1.4,16,3.52,3.6,Pepperwood,2018-7-12 6:0:0,7/12/18 6:00
435,15443,15443,HRG 40 H1,H1,41735,43293.5835,43293.25016,38.9835378,-123.0659497,205.74,3D-V Fix,2,16,3.6,3.6,Pepperwood,2018-7-12 7:0:0,7/12/18 7:00
436,15444,15444,HRG 40 H1,H1,41735,43293.62556,43293.29222,39.0019525,-123.0854997,216.94,3D-V Fix,2.2,18,3.52,3.6,Pepperwood,2018-7-12 8:0:0,7/12/18 8:00
437,15445,15445,HRG 40 H1,H1,41735,43293.66678,43293.33345,39.0019797,-123.0854431,229.09,3D-V Fix,1.8,20,3.6,3.6,Pepperwood,2018-7-12 9:0:0,7/12/18 9:00
438,15446,15446,HRG 40 H1,H1,41735,43293.70847,43293.37514,39.0020186,-123.0853844,223.74,3D-V Fix,3.4,22,3.6,3.6,Pepperwood,2018-7-12 10:0:0,7/12/18 10:00
439,15447,15447,HRG 40 H1,H1,41735,43293.75034,43293.417,39.002045,-123.0854514,221.74,3D-V Fix,2.6,24,3.52,3.6,Pepperwood,2018-7-12 11:0:0,7/12/18 11:00
440,15448,15448,HRG 40 H1,H1,41735,43293.79181,43293.45847,39.0019239,-123.0851689,273.29,3D-V Fix,3.8,26,3.6,3.6,Pepperwood,2018-7-12 12:0:0,7/12/18 12:00
441,15449,15449,HRG 40 H1,H1,41735,43293.83368,43293.50035,39.0021711,-123.0854058,226.7,3D-V Fix,1.6,30,3.6,3.6,Pepperwood,2018-7-12 13:0:0,7/12/18 13:00
442,15450,15450,HRG 40 H1,H1,41735,43293.87522,43293.54189,39.0020572,-123.0853708,220.07,3D-V Fix,2.6,36,3.6,3.6,Pepperwood,2018-7-12 14:0:0,7/12/18 14:00
443,15451,15451,HRG 40 H1,H1,41735,43293.91678,43293.58345,39.0020683,-123.0855014,210.58,3D-V Fix,4.4,37,3.6,3.6,Pepperwood,2018-7-12 15:0:0,7/12/18 15:00
444,15452,15452,HRG 40 H1,H1,41735,43293.94358,43293.61024,39.0019236,-123.0852103,268.57,3D-V Fix,6,37,3.6,3.6,Pepperwood,2018-7-12 15:38:0,7/12/18 15:38
445,15453,15453,HRG 40 H1,H1,41735,43293.94374,43293.61041,39.0018986,-123.0851217,276.77,3D-V Fix,6,37,3.6,3.6,Pepperwood,2018-7-12 15:38:0,7/12/18 15:38
446,15454,15454,HRG 40 H1,H1,41735,43293.9439,43293.61057,39.0020283,-123.0852622,252.6,3D-V Fix,6,37,3.6,3.6,Pepperwood,2018-7-12 15:39:0,7/12/18 15:39
447,15455,15455,HRG 40 H1,H1,41735,43293.94409,43293.61075,39.0018631,-123.0850464,291.16,3D-V Fix,6,37,3.6,3.6,Pepperwood,2018-7-12 15:39:0,7/12/18 15:39
448,15456,15456,HRG 40 H1,H1,41735,43293.94429,43293.61096,39.0018006,-123.0849531,315.63,3D-V Fix,6.2,37,3.52,3.6,Pepperwood,2018-7-12 15:39:0,7/12/18 15:39
449,15457,15457,HRG 40 H1,H1,41735,43293.94447,43293.61113,39.0018619,-123.0851781,294.48,3D-V Fix,6.2,37,3.6,3.6,Pepperwood,2018-7-12 15:40:0,7/12/18 15:40
450,15458,15458,HRG 40 H1,H1,41735,43293.94463,43293.6113,39.0019039,-123.08523,272.85,3D-V Fix,6.2,37,3.52,3.6,Pepperwood,2018-7-12 15:40:0,7/12/18 15:40
451,15459,15459,HRG 40 H1,H1,41735,43293.94479,43293.61146,39.0020697,-123.0854756,210.38,3D-V Fix,6.2,37,3.52,3.6,Pepperwood,2018-7-12 15:40:0,7/12/18 15:40
452,15460,15460,HRG 40 H1,H1,41735,43293.94495,43293.61162,39.002065,-123.0855375,220.58,3D-V Fix,6.4,37,3.52,3.6,Pepperwood,2018-7-12 15:40:0,7/12/18 15:40
453,15461,15461,HRG 40 H1,H1,41735,43293.94512,43293.61178,39.0020589,-123.0854967,229.36,3D-V Fix,6.4,37,3.52,3.6,Pepperwood,2018-7-12 15:40:0,7/12/18 15:40
454,15462,15462,HRG 40 H1,H1,41735,43293.94527,43293.61193,39.0020169,-123.0854594,236.7,3D-V Fix,6.4,37,3.52,3.6,Pepperwood,2018-7-12 15:41:0,7/12/18 15:41
455,15463,15463,HRG 40 H1,H1,41735,43293.94543,43293.61209,39.0020922,-123.0855261,239.1,3D-V Fix,6.4,37,3.52,3.6,Pepperwood,2018-7-12 15:41:0,7/12/18 15:41
456,15464,15464,HRG 40 H1,H1,41735,43293.9456,43293.61227,39.0019933,-123.0853825,233.59,3D-V Fix,6.6,37,3.52,3.6,Pepperwood,2018-7-12 15:41:0,7/12/18 15:41
457,15465,15465,HRG 40 H1,H1,41735,43293.94597,43293.61264,39.0020978,-123.0855131,201.79,3D-V Fix,6.6,37,3.52,3.6,Pepperwood,2018-7-12 15:42:0,7/12/18 15:42
458,15466,15466,HRG 40 H1,H1,41735,43293.95868,43293.62535,39.0020317,-123.0854706,221.96,3D-V Fix,2.2,37,3.6,3.6,Pepperwood,2018-7-12 16:0:0,7/12/18 16:00
459,15467,15467,HRG 40 H1,H1,41735,43294.00056,43293.66722,39.0020339,-123.0854564,205.76,3D-V Fix,2.4,36,3.6,3.6,Pepperwood,2018-7-12 17:0:0,7/12/18 17:00
460,15468,15468,HRG 40 H1,H1,41735,43294.04181,43293.70847,39.0019542,-123.0854556,224.64,3D-V Fix,3,35,3.6,3.6,Pepperwood,2018-7-12 18:0:0,7/12/18 18:00
461,15469,15469,HRG 40 H1,H1,41735,43294.08368,43293.75035,39.0021264,-123.0857556,231.21,3D-V Fix,1.4,33,3.6,3.6,Pepperwood,2018-7-12 19:0:0,7/12/18 19:00
462,15470,15470,HRG 40 H1,H1,41735,43294.12521,43293.79188,39.0019656,-123.0854614,219.93,3D-V Fix,2.8,32,3.6,3.6,Pepperwood,2018-7-12 20:0:0,7/12/18 20:00
463,15471,15471,HRG 40 H1,H1,41735,43294.16681,43293.83347,39.0019803,-123.0853833,241.71,3D-V Fix,5,29,3.6,3.6,Pepperwood,2018-7-12 21:0:0,7/12/18 21:00
464,15472,15472,HRG 40 H1,H1,41735,43294.20867,43293.87534,39.0021289,-123.0853708,191.18,3D-V Fix,4,27,3.6,3.6,Pepperwood,2018-7-12 22:0:0,7/12/18 22:00
465,15473,15473,HRG 40 H1,H1,41735,43294.2503,43293.91697,39.002395,-123.0852067,273.85,3D-V Fix,5,25,3.6,3.6,Pepperwood,2018-7-12 23:0:0,7/12/18 23:00
466,15474,15474,HRG 40 H1,H1,41735,43294.29201,43293.95868,39.0017483,-123.0849731,149.59,3D-V Fix,4.2,23,3.52,3.6,Pepperwood,2018-7-13 0:0:0,7/13/18 0:00
467,15475,15475,HRG 40 H1,H1,41735,43294.33389,43294.00056,39.0020258,-123.0854072,227.55,3D-V Fix,1.6,22,3.52,3.6,Pepperwood,2018-7-13 1:0:0,7/13/18 1:00
468,15476,15476,HRG 40 H1,H1,41735,43294.37512,43294.04178,39.0019597,-123.0854958,211.17,3D-V Fix,2.4,21,3.6,3.6,Pepperwood,2018-7-13 2:0:0,7/13/18 2:00
469,15477,15477,HRG 40 H1,H1,41735,43294.41679,43294.08346,39.0020986,-123.0854575,225.49,3D-V Fix,2,20,3.6,3.6,Pepperwood,2018-7-13 3:0:0,7/13/18 3:00
470,15478,15478,HRG 40 H1,H1,41735,43294.45868,43294.12535,39.0020639,-123.0854203,233.46,3D-V Fix,2.2,19,3.52,3.6,Pepperwood,2018-7-13 4:0:0,7/13/18 4:00
471,15479,15479,HRG 40 H1,H1,41735,43294.50029,43294.16696,39.0019708,-123.0852544,265.27,3D-V Fix,3.4,19,3.52,3.6,Pepperwood,2018-7-13 5:0:0,7/13/18 5:00
472,15480,15480,HRG 40 H1,H1,41735,43294.54201,43294.20868,39.0021017,-123.0854478,225.07,3D-V Fix,1.8,18,3.52,3.6,Pepperwood,2018-7-13 6:0:0,7/13/18 6:00
473,15481,15481,HRG 40 H1,H1,41735,43294.58354,43294.25021,38.9880267,-123.0724278,268.72,3D-V Fix,2.2,19,3.6,3.6,Pepperwood,2018-7-13 7:0:0,7/13/18 7:00
474,15482,15482,HRG 40 H1,H1,41735,43298.16737,43297.83404,39.0018597,-123.0855744,221.71,3D-V Fix,4.6,29,3.52,3.6,Pepperwood,2018-7-16 21:1:0,7/16/18 21:01
475,15483,15483,HRG 40 H1,H1,41735,43298.20867,43297.87534,39.00277,-123.08516,185.9,3D-V Fix,4.6,29,3.52,3.6,Pepperwood,2018-7-16 22:0:0,7/16/18 22:00
476,15484,15484,HRG 40 H1,H1,41735,43298.25056,43297.91722,39.0021744,-123.0854567,223.04,3D-V Fix,4,29,3.52,3.6,Pepperwood,2018-7-16 23:0:0,7/16/18 23:00
477,15485,15485,HRG 40 H1,H1,41735,43298.29271,43297.95938,39.0019844,-123.0852353,269.74,3D-V Fix,3.8,28,3.52,3.6,Pepperwood,2018-7-17 0:1:0,7/17/18 0:01
478,15486,15486,HRG 40 H1,H1,41735,43298.33368,43298.00035,39.0021639,-123.0855983,230.84,3D-V Fix,6.2,28,3.52,3.6,Pepperwood,2018-7-17 1:0:0,7/17/18 1:00
480,15488,15488,HRG 40 H1,H1,41735,43298.41796,43298.08463,39.0021311,-123.0856589,189.27,3D-V Fix,2.4,26,3.52,3.6,Pepperwood,2018-7-17 3:1:0,7/17/18 3:01
481,15489,15489,HRG 40 H1,H1,41735,43298.45903,43298.12569,39.00197,-123.0854569,239.97,3D-V Fix,2,26,3.52,3.6,Pepperwood,2018-7-17 4:1:0,7/17/18 4:01
482,15490,15490,HRG 40 H1,H1,41735,43298.48275,43298.14942,39.0019319,-123.0855747,197.51,3D-V Fix,2.6,26,3.6,3.6,Pepperwood,2018-7-17 4:35:0,7/17/18 4:35
483,15491,15491,HRG 40 H1,H1,41735,43298.48293,43298.14959,39.0019056,-123.0855036,188.43,3D-V Fix,2.6,26,3.52,3.6,Pepperwood,2018-7-17 4:35:0,7/17/18 4:35
484,15492,15492,HRG 40 H1,H1,41735,43298.48309,43298.14976,39.0021186,-123.0854647,235.48,3D-V Fix,2.6,26,3.52,3.6,Pepperwood,2018-7-17 4:35:0,7/17/18 4:35
485,15493,15493,HRG 40 H1,H1,41735,43298.48325,43298.14992,39.0020358,-123.0855367,208.69,3D-V Fix,2.6,26,3.52,3.6,Pepperwood,2018-7-17 4:35:0,7/17/18 4:35
486,15494,15494,HRG 40 H1,H1,41735,43298.48339,43298.15006,39.0020706,-123.0854614,229.37,3D-V Fix,2.6,26,3.52,3.6,Pepperwood,2018-7-17 4:36:0,7/17/18 4:36
487,15495,15495,HRG 40 H1,H1,41735,43298.48362,43298.15029,39.0021242,-123.0855506,228.38,3D-V Fix,2.8,26,3.52,3.6,Pepperwood,2018-7-17 4:36:0,7/17/18 4:36
488,15496,15496,HRG 40 H1,H1,41735,43298.4838,43298.15046,39.0020972,-123.0856078,220.91,3D-V Fix,2.8,26,3.52,3.6,Pepperwood,2018-7-17 4:36:0,7/17/18 4:36
489,15497,15497,HRG 40 H1,H1,41735,43298.48398,43298.15065,39.0019872,-123.0855636,218.55,3D-V Fix,2.6,26,3.52,3.6,Pepperwood,2018-7-17 4:36:0,7/17/18 4:36
490,15498,15498,HRG 40 H1,H1,41735,43298.48416,43298.15082,39.0019083,-123.0856078,203.92,3D-V Fix,2.6,26,3.52,3.6,Pepperwood,2018-7-17 4:37:0,7/17/18 4:37
491,15499,15499,HRG 40 H1,H1,41735,43298.48433,43298.151,39.0019208,-123.0855689,202.22,3D-V Fix,2.6,26,3.52,3.6,Pepperwood,2018-7-17 4:37:0,7/17/18 4:37
492,15500,15500,HRG 40 H1,H1,41735,43298.48454,43298.1512,39.0019556,-123.0855728,211.76,3D-V Fix,2.6,26,3.52,3.6,Pepperwood,2018-7-17 4:37:0,7/17/18 4:37
493,15501,15501,HRG 40 H1,H1,41735,43298.48471,43298.15138,39.0020378,-123.085455,227.5,3D-V Fix,2.6,26,3.52,3.6,Pepperwood,2018-7-17 4:37:0,7/17/18 4:37
494,15502,15502,HRG 40 H1,H1,41735,43298.48487,43298.15154,39.0020044,-123.0854711,224.13,3D-V Fix,2.6,26,3.52,3.6,Pepperwood,2018-7-17 4:38:0,7/17/18 4:38
495,15503,15503,HRG 40 H1,H1,41735,43298.48503,43298.1517,39.0019061,-123.0855311,207.39,3D-V Fix,2.6,27,3.52,3.6,Pepperwood,2018-7-17 4:38:0,7/17/18 4:38
496,15504,15504,HRG 40 H1,H1,41735,43298.50021,43298.16688,39.0020475,-123.0857128,210.25,3D-V Fix,3.2,26,3.6,3.6,Pepperwood,2018-7-17 5:0:0,7/17/18 5:00
497,15505,15505,HRG 40 H1,H1,41735,43298.54183,43298.2085,39.0018742,-123.0849475,195.9,3D-V Fix,3,25,3.6,3.6,Pepperwood,2018-7-17 6:0:0,7/17/18 6:00
498,15506,15506,HRG 40 H1,H1,41735,43298.58389,43298.25056,38.9829322,-123.067855,223.62,3D-V Fix,1.6,20,3.52,3.6,Pepperwood,2018-7-17 7:0:0,7/17/18 7:00
499,15507,15507,HRG 40 H1,H1,41735,43298.62522,43298.29189,39.0019803,-123.0855033,225.85,3D-V Fix,2.4,20,3.6,3.6,Pepperwood,2018-7-17 8:0:0,7/17/18 8:00
500,15508,15508,HRG 40 H1,H1,41735,43298.66681,43298.33347,39.0019589,-123.0853828,235.13,3D-V Fix,3,21,3.6,3.6,Pepperwood,2018-7-17 9:0:0,7/17/18 9:00
501,15509,15509,HRG 40 H1,H1,41735,43298.7085,43298.37516,39.0205947,-123.0870778,466.05,3D-V Fix,4.4,25,3.6,3.6,Pepperwood,2018-7-17 10:0:0,7/17/18 10:00
502,15510,15510,HRG 40 H1,H1,41735,43298.75054,43298.41721,39.0020067,-123.0854647,225.41,3D-V Fix,3.6,29,3.52,3.6,Pepperwood,2018-7-17 11:0:0,7/17/18 11:00
503,15511,15511,HRG 40 H1,H1,41735,43298.79189,43298.45855,39.0019331,-123.0853606,198.94,3D-V Fix,3.2,32,3.6,3.6,Pepperwood,2018-7-17 12:0:0,7/17/18 12:00
504,15512,15512,HRG 40 H1,H1,41735,43298.83362,43298.50029,39.0020008,-123.0854575,216.68,3D-V Fix,1.4,34,3.6,3.6,Pepperwood,2018-7-17 13:0:0,7/17/18 13:00
505,15513,15513,HRG 40 H1,H1,41735,43298.8751,43298.54177,39.0018733,-123.0856611,224.62,3D-V Fix,3.2,39,3.6,3.6,Pepperwood,2018-7-17 14:0:0,7/17/18 14:00
506,15514,15514,HRG 40 H1,H1,41735,43298.91683,43298.5835,39.0018703,-123.0855653,226.61,3D-V Fix,2,41,3.6,3.6,Pepperwood,2018-7-17 15:0:0,7/17/18 15:00
507,15515,15515,HRG 40 H1,H1,41735,43298.95888,43298.62554,39.0019314,-123.0854997,215.05,3D-V Fix,1.8,40,3.6,3.6,Pepperwood,2018-7-17 16:0:0,7/17/18 16:00
508,15516,15516,HRG 40 H1,H1,41735,43299.00022,43298.66689,39.0019842,-123.0854678,220.54,3D-V Fix,2.8,40,3.6,3.6,Pepperwood,2018-7-17 17:0:0,7/17/18 17:00
509,15517,15517,HRG 40 H1,H1,41735,43299.04176,43298.70843,39.0018461,-123.0853636,223.59,3D-V Fix,1.8,38,3.6,3.6,Pepperwood,2018-7-17 18:0:0,7/17/18 18:00
510,15518,15518,HRG 40 H1,H1,41735,43299.0809,43298.74757,39.0020186,-123.0855353,228.54,3D-V Fix,2,37,3.52,3.6,Pepperwood,2018-7-17 18:56:0,7/17/18 18:56
511,15519,15519,HRG 40 H1,H1,41735,43299.08105,43298.74772,39.0020603,-123.0855311,221.23,3D-V Fix,2,37,3.6,3.6,Pepperwood,2018-7-17 18:56:0,7/17/18 18:56
512,15520,15520,HRG 40 H1,H1,41735,43299.0812,43298.74787,39.00209,-123.0855244,220.34,3D-V Fix,2,37,3.6,3.6,Pepperwood,2018-7-17 18:56:0,7/17/18 18:56
513,15521,15521,HRG 40 H1,H1,41735,43299.08134,43298.74801,39.0021164,-123.0855083,223.09,3D-V Fix,2,37,3.6,3.6,Pepperwood,2018-7-17 18:57:0,7/17/18 18:57
514,15522,15522,HRG 40 H1,H1,41735,43299.0815,43298.74817,39.0022292,-123.0855506,237.82,3D-V Fix,2,38,3.6,3.6,Pepperwood,2018-7-17 18:57:0,7/17/18 18:57
515,15523,15523,HRG 40 H1,H1,41735,43299.08166,43298.74832,39.0020644,-123.0855597,219.07,3D-V Fix,2,38,3.6,3.6,Pepperwood,2018-7-17 18:57:0,7/17/18 18:57
516,15524,15524,HRG 40 H1,H1,41735,43299.08181,43298.74847,39.0020833,-123.0855058,227.61,3D-V Fix,2,38,3.6,3.6,Pepperwood,2018-7-17 18:57:0,7/17/18 18:57
517,15525,15525,HRG 40 H1,H1,41735,43299.08194,43298.74861,39.0020906,-123.0854419,229.78,3D-V Fix,2,38,3.6,3.6,Pepperwood,2018-7-17 18:57:0,7/17/18 18:57
518,15526,15526,HRG 40 H1,H1,41735,43299.08208,43298.74875,39.0020672,-123.0854711,229.79,3D-V Fix,2,38,3.6,3.6,Pepperwood,2018-7-17 18:58:0,7/17/18 18:58
519,15527,15527,HRG 40 H1,H1,41735,43299.08223,43298.7489,39.0020011,-123.0854619,227.77,3D-V Fix,2,38,3.6,3.6,Pepperwood,2018-7-17 18:58:0,7/17/18 18:58
520,15528,15528,HRG 40 H1,H1,41735,43299.08237,43298.74904,39.0020075,-123.0854614,223.71,3D-V Fix,2,38,3.52,3.6,Pepperwood,2018-7-17 18:58:0,7/17/18 18:58
521,15529,15529,HRG 40 H1,H1,41735,43299.08251,43298.74918,39.0020067,-123.0854419,222.23,3D-V Fix,2,38,3.52,3.6,Pepperwood,2018-7-17 18:58:0,7/17/18 18:58
522,15530,15530,HRG 40 H1,H1,41735,43299.08265,43298.74932,39.0020583,-123.0854964,224.67,3D-V Fix,2,38,3.6,3.6,Pepperwood,2018-7-17 18:59:0,7/17/18 18:59
523,15531,15531,HRG 40 H1,H1,41735,43299.08272,43298.74939,39.0020347,-123.0855064,227.9,3D-V Fix,2,38,3.6,3.6,Pepperwood,2018-7-17 18:59:0,7/17/18 18:59
524,15532,15532,HRG 40 H1,H1,41735,43299.12512,43298.79178,39.0020458,-123.0854478,220.03,3D-V Fix,3.8,36,3.6,3.6,Pepperwood,2018-7-17 20:0:0,7/17/18 20:00
525,15533,15533,HRG 40 H1,H1,41735,43299.16679,43298.83346,39.00223,-123.0855003,180.49,3D-V Fix,5.6,33,3.6,3.6,Pepperwood,2018-7-17 21:0:0,7/17/18 21:00
526,15534,15534,HRG 40 H1,H1,41735,43299.20867,43298.87534,39.0019942,-123.0854433,235.04,3D-V Fix,1.8,31,3.6,3.6,Pepperwood,2018-7-17 22:0:0,7/17/18 22:00
527,15535,15535,HRG 40 H1,H1,41735,43299.25017,43298.91684,39.0021278,-123.0854958,226.28,3D-V Fix,2.6,28,3.6,3.6,Pepperwood,2018-7-17 23:0:0,7/17/18 23:00
528,15536,15536,HRG 40 H1,H1,41735,43299.29182,43298.95848,39.0018964,-123.0852669,256.42,3D-V Fix,3.6,26,3.6,3.6,Pepperwood,2018-7-18 0:0:0,7/18/18 0:00
529,15537,15537,HRG 40 H1,H1,41735,43299.33388,43299.00054,39.0020658,-123.0854097,223.66,3D-V Fix,1.8,25,3.52,3.6,Pepperwood,2018-7-18 1:0:0,7/18/18 1:00
530,15538,15538,HRG 40 H1,H1,41735,43299.37521,43299.04188,39.0020344,-123.0854647,227.93,3D-V Fix,2.8,23,3.6,3.6,Pepperwood,2018-7-18 2:0:0,7/18/18 2:00
531,15539,15539,HRG 40 H1,H1,41735,43299.41679,43299.08346,39.0020958,-123.0852067,211.6,3D-V Fix,2.6,22,3.6,3.6,Pepperwood,2018-7-18 3:0:0,7/18/18 3:00
532,15540,15540,HRG 40 H1,H1,41735,43299.45868,43299.12535,39.0020119,-123.0854033,219.9,3D-V Fix,1.6,21,3.52,3.6,Pepperwood,2018-7-18 4:0:0,7/18/18 4:00
533,15541,15541,HRG 40 H1,H1,41735,43299.50016,43299.16683,39.0021903,-123.0853483,228.85,3D-V Fix,2.2,20,3.6,3.6,Pepperwood,2018-7-18 5:0:0,7/18/18 5:00
534,15542,15542,HRG 40 H1,H1,41735,43299.54177,43299.20844,39.0019917,-123.0855508,221.11,3D-V Fix,1.8,18,3.6,3.6,Pepperwood,2018-7-18 6:0:0,7/18/18 6:00
535,15543,15543,HRG 40 H1,H1,41735,43299.58341,43299.25008,38.9880203,-123.0771475,280.7,3D-V Fix,2,18,3.52,3.6,Pepperwood,2018-7-18 7:0:0,7/18/18 7:00
536,15544,15544,HRG 40 H1,H1,41735,43299.62557,43299.29223,39.0020472,-123.0854597,208.72,3D-V Fix,2.2,21,3.52,3.6,Pepperwood,2018-7-18 8:0:0,7/18/18 8:00
537,15545,15545,HRG 40 H1,H1,41735,43299.66679,43299.33346,39.0019317,-123.0853486,210.25,3D-V Fix,3,23,3.6,3.6,Pepperwood,2018-7-18 9:0:0,7/18/18 9:00
538,15546,15546,HRG 40 H1,H1,41735,43299.70868,43299.37535,39.0020928,-123.0854503,216.76,3D-V Fix,2.2,27,3.6,3.6,Pepperwood,2018-7-18 10:0:0,7/18/18 10:00
539,15547,15547,HRG 40 H1,H1,41735,43299.75025,43299.41692,39.0207806,-123.0844686,492.99,3D-V Fix,6,29,3.6,3.6,Pepperwood,2018-7-18 11:0:0,7/18/18 11:00
540,15548,15548,HRG 40 H1,H1,41735,43299.79189,43299.45855,39.0019189,-123.0853656,253.33,3D-V Fix,5.4,35,3.6,3.6,Pepperwood,2018-7-18 12:0:0,7/18/18 12:00
541,15549,15549,HRG 40 H1,H1,41735,43299.83368,43299.50035,39.0020131,-123.0854417,218.17,3D-V Fix,1.8,37,3.6,3.6,Pepperwood,2018-7-18 13:0:0,7/18/18 13:00
542,15550,15550,HRG 40 H1,H1,41735,43299.87522,43299.54189,39.0018094,-123.0857472,215.91,3D-V Fix,4.2,41,3.6,3.6,Pepperwood,2018-7-18 14:0:0,7/18/18 14:00
543,15551,15551,HRG 40 H1,H1,41735,43299.91686,43299.58353,39.0019972,-123.0854483,220.32,3D-V Fix,2.4,43,3.6,3.6,Pepperwood,2018-7-18 15:0:0,7/18/18 15:00
544,15552,15552,HRG 40 H1,H1,41735,43299.95868,43299.62535,39.0020286,-123.0855031,225.57,3D-V Fix,2,43,3.6,3.6,Pepperwood,2018-7-18 16:0:0,7/18/18 16:00
545,15553,15553,HRG 40 H1,H1,41735,43300.00028,43299.66694,39.0021331,-123.0852339,198.52,3D-V Fix,4.4,42,3.6,3.6,Pepperwood,2018-7-18 17:0:0,7/18/18 17:00
546,15554,15554,HRG 40 H1,H1,41735,43300.04178,43299.70845,39.0021128,-123.0853667,214.02,3D-V Fix,4.6,41,3.6,3.6,Pepperwood,2018-7-18 18:0:0,7/18/18 18:00
547,15555,15555,HRG 40 H1,H1,41735,43300.08374,43299.75041,39.0020914,-123.0854014,239.19,3D-V Fix,2,39,3.6,3.6,Pepperwood,2018-7-18 19:0:0,7/18/18 19:00
548,15556,15556,HRG 40 H1,H1,41735,43300.10104,43299.76771,39.0018997,-123.0854072,216.23,3D-V Fix,6,38,3.6,3.6,Pepperwood,2018-7-18 19:25:0,7/18/18 19:25
549,15557,15557,HRG 40 H1,H1,41735,43300.10119,43299.76786,39.0017922,-123.0854547,200.79,3D-V Fix,5.8,39,3.6,3.6,Pepperwood,2018-7-18 19:25:0,7/18/18 19:25
550,15558,15558,HRG 40 H1,H1,41735,43300.10134,43299.76801,39.0017231,-123.0854739,195.97,3D-V Fix,5.8,39,3.6,3.6,Pepperwood,2018-7-18 19:25:0,7/18/18 19:25
551,15559,15559,HRG 40 H1,H1,41735,43300.10149,43299.76816,39.0018717,-123.0854444,202.6,3D-V Fix,5.8,39,3.6,3.6,Pepperwood,2018-7-18 19:26:0,7/18/18 19:26
552,15560,15560,HRG 40 H1,H1,41735,43300.10168,43299.76834,39.0019861,-123.0854572,210.73,3D-V Fix,5.8,39,3.6,3.6,Pepperwood,2018-7-18 19:26:0,7/18/18 19:26
553,15561,15561,HRG 40 H1,H1,41735,43300.10183,43299.7685,39.0020256,-123.0854219,213.26,3D-V Fix,5.8,39,3.6,3.6,Pepperwood,2018-7-18 19:26:0,7/18/18 19:26
554,15562,15562,HRG 40 H1,H1,41735,43300.10198,43299.76865,39.0020036,-123.0853836,213.1,3D-V Fix,5.8,39,3.6,3.6,Pepperwood,2018-7-18 19:26:0,7/18/18 19:26
